event_id,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor_1,assoc_actor1,inter1,actor2,assoc_actor2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM55420,12-February-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Bahabarmuse Sub-Clan Militia (Somalia),,4,Dir-Issa Mamasaan Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Baki,,Osoli,10.4376,43.7054,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, Dir Bahabarmuse of Gadabuursi clan forces and Dir Mamasaan of Issa clan militias clashed in the Osoli village (Baki, Awdal). There were no casualties.",0,,1774318961
SOM55421,12-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Military Forces of Somalia (2022-) Special Forces,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, government security forces (SNA/Gorgor) clashed with Al Shabaab in the vicinity of Xawaadleey village (Balcad, Middle Shabelle). There were no casualties.",0,,1774318961
SOM55430,12-February-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Ethiopia),,7,27,Civilian targeting,706,Eastern Africa,Somalia,Gedo,Belet Xaawo,,Belet Xaawo,3.7807,41.8943,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, suspected Al Shabaab shot and killed an Ethiopian national in Belet Xaawo town (Belet Xaawo, Gedo).",1,,1774318961
SOM55431,12-February-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Ethiopia),,8,28,,706,Eastern Africa,Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, overnight, Al Shabaab clashed with AUSSOM ENDF troops at a base in Diinsoor town (Diinsoor, Bay). There were no casualties. Al Shabaab claimed responsibility.",0,,1774318961
SOM55432,12-February-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, overnight, suspected Al Shabaab clashed with government security forces (SNA) on a foot patrol on the outskirts of Janaale town (Marka, Lower Shabelle) after the militants threw a hand grenade. There were no casualties.",0,,1774318961
SOM55433,12-February-2026,2026,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,1,Civilians (Somalia),,7,17,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0576,45.2853,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, overnight, a government soldier (SNA), armed with an AK-47, shot and injured a civilian man in the Barwaaqo neighborhood in Mogadishu - Daynile (Banadir). The motive was due to extortion for money and a smartphone.",0,,1774318961
SOM55463,12-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Badhaadhe,-1.03,41.483,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, for the second consecutive day, Jubaland Intelligence and Security Agency (JISA) and Jubaland security forces clashed with Al Shabaab in Badda-madaw area near Badhaadhe town (Badhaadhe, Lower Juba). There were no casualties. The clash continued the following day (coded separately).",0,,1774318961
SOM55464,12-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Hoja Wajeer,-1.2408,41.5395,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, for the second consecutive day, Jubaland Intelligence and Security Agency (JISA) and Jubaland security forces clashed with Al Shabaab in the vicinity of Lagat Hoja Wajeer area (Badhaadhe, Lower Juba). There were no casualties. The clash continued the following day (coded separately).",0,,1774318961
SOM55465,12-February-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Bahabarmuse Sub-Clan Militia (Somalia),,4,Dir-Issa Mamasaan Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Jidhi,10.6227,43.0706,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, Dir-Gadabuursi Bahabarmuse and Dir-Issa Mamasaan sub-clan militia clashed in Heemaal village near Jidhi town (Zeylac, Awdal). The motive was due to clan revenge and land dispute. 2 people were injured.",0,,1774318961
SOM55466,12-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 12 February 2026, government security forces (SNA) clashed with Al Shabaab near Xawaadleey village (Balcad, Middle Shabelle). There were no casualties.",0,,1774318961
SOM55422,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Buqda Caqable,4.0601,45.2577,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Buqda Caqable village (Bulo Burto, Hiraan), in support of Al Shabaab's claimed victory in the Jamaame district. Earlier this week, Al Shabaab claimed they had killed several soldiers and damaged military vehicles (coded separately).",0,crowd size=no report,1776123266
SOM55423,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buulo Fulaay,2.1106,43.5233,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Buulo Fulaay town (Buur Hakaba, Bay) after the Friday prayers in support of the Al Shabaab operation in the Jamaame district.",0,crowd size=no report,1776123266
SOM55424,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Jamaame,0.0692,42.7382,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Jamaame town (Jamaame, Lower Juba) after the Friday prayers in support of the Al Shabaab operation in the Jamaame district.",0,crowd size=no report,1776123266
SOM55425,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Al Shabaab,6,,,0,60,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, youth and women protested at the Dabaqeenta mosque area in Jilib town (Jilib, Middle Shabelle). Al Shabaab organized the protest after Friday prayers to show support for their claimed victory in the Jamaame area.",0,crowd size=no report,1774318961
SOM55426,13-February-2026,2026,1,Political violence,Violence against civilians,Attack,Hawiye-Habar Gedir-Ayr Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Pastoralists (Somalia),7,47,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,,Laanle,6.1712,46.2017,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, Hawiye Habargedir Ayr clan militia opened heavy gunfire on pastoralists at a water point near Laanle village (Cabudwaaq, Galgaduud). 2 civilians were injured. Extent of injuries unknown.",0,,1774318961
SOM55427,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Lower Shabelle,Sablaale,,Sablaale,1.2495,43.8045,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Sablaale (Sablaale, Lower Shabelle) after the Friday prayers in support of the Al Shabaab operation in the Jamaame district.",0,crowd size=no report,1776123266
SOM55428,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Hiraan,Jalalaqsi,,Shaw,3.4166,45.4085,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Shaw village (Jalalaqsi, Hiraan), in support of Al Shabaab's claimed victory in the Jamaame district. Earlier this week, Al Shabaab claimed they had killed several soldiers and damaged military vehicles (coded separately).",0,crowd size=no report,1776123266
SOM55429,13-February-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Galgaduud,Ceel Buur,,Xin Dheere,4.7258,46.2191,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, residents protested in Xin Dheere town (Ceel Buur, Galgaduud), in support of Al Shabaab's claimed victory in the Jamaame district. Earlier this week, Al Shabaab claimed they had killed several soldiers and damaged military vehicles (coded separately).",0,crowd size=no report,1776191110
SOM55434,13-February-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,Islamic State Somalia Province,,2,28,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, US forces conducted airstrikes targeting Islamic State Somalia Province position in the vicinity of the Golis Mountains, approximately 50 km southeast of Bossaso, near Buuraha Cali Miskat (Qandala, Bari). Casualties unknown.",0,,1776191110
SOM55435,13-February-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2022-) Southwest Administration,7,27,Civilian targeting,706,Eastern Africa,Somalia,Bay,Baydhaba,,Berdaale,3.215,43.1983,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, overnight, an IED planted by Al Shabaab exploded, targeting the residence of a local official in Berdaale town (Baydhaba, Bay). The explosion destroyed the gate. Casualties unknown.",0,,1776129112
SOM55436,13-February-2026,2026,1,Political violence,Violence against civilians,Attack,Hawiye-Habar Gedir-Duduble Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Hawiye-Habar Gedir-Ayr Sub-Clan Group (Somalia); Pastoralists (Somalia),7,47,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Dhuusamarreeb,,Bulacle,5.3329,46.4768,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, Hawiye-Habar Gedir-Duduble sub-clan militia shot and killed a pastoralist from Hawiye-Habar Gedir-Ayr sub-clan near Bulacle village (Dhuusamarreeb, Galgaduud). The motive was due to clan revenge and land dispute.",1,,1776191110
SOM55437,13-February-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buur Xakaba,2.8049,44.0821,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 13 February 2026, Southwest Special Police Forces (SWSPF) discovered and defused an IED planted by Al Shabaab in Buur Xakaba town (Buur Hakaba, Bay).",0,,1774318961
SOM55438,13-February-2026,2026,1,Strategic developments,Strategic developments,Looting/property destruction,Isaaq-Habar Jeclo Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Labor Group (Somalia),7,47,,706,Eastern Africa,Somalia,Sanaag,Ceel Afweyn,,Fadhi Gaab,9.6667,47.0144,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Looting: On 13 February 2026, Isaaq-Habar Jeclo sub-clan militia set up a roadblock and looted a vehicle carrying khat/mira in Fadhi Gaab village (Ceel Afweyn, Sanaag). The vehicle was en route to Erigavo in the Sanaag region at the time of the incident.",0,,1774318961
SOM55439,13-February-2026,2026,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Somalia),,3,Police Forces of Somalia (2022-) Puntland Police Force,,1,13,,706,Eastern Africa,Somalia,Nugaal,Garoowe,,Garowe,8.4064,48.4819,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, an unidentified armed group clashed with Puntland police at the Barxada area in Garowe town (Garoowe, Nugaal) following a police operation targeting suspects in possession of weapons stolen from Laas Canood. The police apprehended the suspects and confiscated the stolen weapons. 2 civilian bystanders were injured.",0,,1774318961
SOM55440,13-February-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2022-) Jubaland Security Force,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Afmadow,,Jana Cabdalle,0.0288,42.2882,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 13 February 2026, Jubaland Security Force defused a landmine planted by Al Shabaab between Biibi and Jana Cabdalle village (Afmadow, Lower Juba).",0,,1774318961
SOM55441,13-February-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.53,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties. Al Shabaab claimed responsibility.",0,,1774318961
SOM55467,13-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Badhaadhe,-1.03,41.483,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, for the third consecutive day, Jubaland Intelligence and Security Agency (JISA) and Jubaland security forces clashed with Al Shabaab in Badda-madaw area near Badhaadhe town (Badhaadhe, Lower Juba). 12 militants were killed, and others were injured.",12,,1774318961
SOM55468,13-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Hoja Wajeer,-1.2408,41.5395,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, for the third consecutive day, Jubaland Intelligence and Security Agency (JISA) and Jubaland security forces clashed with Al Shabaab in the vicinity of Lagat Hoja Wajeer area (Badhaadhe, Lower Juba). 15 militants were killed.",15,,1774318961
SOM55469,13-February-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, Al Shabaab clashed with government security forces (SNA) at a base in Janaale town (Marka, Lower Shabelle). There were no casualties.",0,,1774318961
SOM55470,13-February-2026,2026,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,1,Civilians (Somalia),,7,17,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Heliwa,2.0844,45.39,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, a government soldier (SNA) with an AK-47 rifle shot and injured a civilian in the Suuqa Xoolaha neighborhood in Mogadishu - Heliwa (Banadir). The soldier looted the victim's mobile phone.",0,,1774318961
SOM55471,13-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Warshiikh,2.2983,45.798,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 13 February 2026, government security forces (SNA) clashed with Al Shabaab near Warshiikh village (Balcad, Middle Shabelle). 2 soldiers were injured.",0,,1774318961
SOM55472,13-February-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 13 February 2026, government security forces (SNA) defused and neutralized IEDs and other devices planted by Al Shabaab in the vicinity of Xawaadleey village (Balcad, Middle Shabelle).",0,,1774318961
SOM55442,14-February-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,Military Forces of Somalia (2022-) Jubaland Security Force; Unidentified Military Forces,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Badhaadhe,-1.03,41.483,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 14 February 2026, Jubaland Intelligence and Security Agency (JISA) and Jubaland security forces clashed with Al Shabaab in Badda-madaw area near Badhaadhe town (Badhaadhe, Lower Juba) and Hoja Wajeer (coded separately). The operation was supported by airstrikes from international forces (coded as Unidentified Military Forces). The forces destroyed Al Shabaab landmine centers and seized more than 90 explosive devices. 5 soldiers and more than 60 Al Shabaab were killed, 50 of the bodies were taken to Ras Kamboni. 65 fatalities split across 2 events and coded as 33 for this event.",33,,1774318961
